spider_dt,auctionEnd_d,name,category,condition,price,est_price,bids,views,state,photoUrl,link
12.01.2022 00:30:17,09-12-2021, 1 złoty,Polska,III+,310,200,11,183,zakończona,https://eauctions/211209/details/173794/Polska-1-zloty-1925,https://wcn.pl/eauctions/211209/details/173794/Polska-1-zloty-1925
12.01.2022 00:30:17,14-10-2021, 10 groszy,Polska,II,185,100,5,129,zakończona,https://eauctions/211014/details/170208/Polska-10-groszy-19281939,https://wcn.pl/eauctions/211014/details/170208/Polska-10-groszy-19281939
12.01.2022 00:30:17,16-12-2021, weksel Rosji carskiej z opłatą 60 kopiejek na maksymalną wartość 400 rubli,Rosja,III/IV,430,20,7,261,zakończona,https://eauctions/211216/details/174223/Rosja-weksel-Rosji-carskiej-z-oplata-60-kopiejek-na-maksymalna-wartosc-400-rubli,https://wcn.pl/eauctions/211216/details/174223/Rosja-weksel-Rosji-carskiej-z-oplata-60-kopiejek-na-maksymalna-wartosc-400-rubli
12.01.2022 00:30:17,18-11-2021, zestaw 3 banknotów,Rosja,II+,90,30,6,113,zakończona,https://eauctions/211118/details/172322/Rosja-zestaw-3-banknotow,https://wcn.pl/eauctions/211118/details/172322/Rosja-zestaw-3-banknotow
12.01.2022 00:30:17,04-11-2021, 50 centów,Wyspy Bahama,I,36,50,2,38,zakończona,https://eauctions/211104/details/171384/Wyspy-Bahama-50-centow-1974-1984,https://wcn.pl/eauctions/211104/details/171384/Wyspy-Bahama-50-centow-1974-1984
12.01.2022 00:30:17,06-01-2022, 50 koron,Czechosłowacja,II-,75,70,5,108,zakończona,https://eauctions/220106/details/175675/Czechoslowacja-50-koron-1955,https://wcn.pl/eauctions/220106/details/175675/Czechoslowacja-50-koron-1955
12.01.2022 00:30:17,23-12-2021, 1 grosz,Polska,I-,140,80,7,102,zakończona,https://eauctions/211223/details/174775/Polska-1-grosz-1928,https://wcn.pl/eauctions/211223/details/174775/Polska-1-grosz-1928
12.01.2022 00:30:17,11-11-2021, 10.000 złotych,Polska,I,220,100,6,116,zakończona,https://eauctions/211111/details/171902/Polska-10000-zlotych-1987,https://wcn.pl/eauctions/211111/details/171902/Polska-10000-zlotych-1987
12.01.2022 00:30:17,21-10-2021, denar krzyżowy,Niemcy,III-,32,40,4,104,zakończona,https://eauctions/211021/details/170473/Niemcy-denar-krzyzowy-XXI-w,https://wcn.pl/eauctions/211021/details/170473/Niemcy-denar-krzyzowy-XXI-w
12.01.2022 00:30:17,09-09-2021, antoninian bilonowy,Cesarstwo Rzymskie,III,46,50,3,78,zakończona,https://eauctions/210909/details/168200/Cesarstwo-Rzymskie-antoninian-bilonowy-295-299,https://wcn.pl/eauctions/210909/details/168200/Cesarstwo-Rzymskie-antoninian-bilonowy-295-299
12.01.2022 00:30:17,25-11-2021, 10 złotych,Polska,II/II-,105,100,4,91,zakończona,https://eauctions/211125/details/172801/Polska-10-zlotych-1932,https://wcn.pl/eauctions/211125/details/172801/Polska-10-zlotych-1932
12.01.2022 00:30:17,30-12-2021, grosz,Polska,III-,95,70,8,108,zakończona,https://eauctions/211230/details/175195/Polska-grosz-1534,https://wcn.pl/eauctions/211230/details/175195/Polska-grosz-1534
12.01.2022 00:30:17,02-12-2021, fantazyjny banknot 10 yuanów,Chiny,I,38,10,5,88,zakończona,https://eauctions/211202/details/173198/Chiny-fantazyjny-banknot-10-yuanow-1941,https://wcn.pl/eauctions/211202/details/173198/Chiny-fantazyjny-banknot-10-yuanow-1941
12.01.2022 00:30:17,09-12-2021, 1 złoty,Polska,III/III+,260,150,9,113,zakończona,https://eauctions/211209/details/173795/Polska-1-zloty-1925,https://wcn.pl/eauctions/211209/details/173795/Polska-1-zloty-1925
12.01.2022 00:30:17,14-10-2021, 20 groszy,Polska,II-,230,100,7,149,zakończona,https://eauctions/211014/details/170209/Polska-20-groszy-19231934,https://wcn.pl/eauctions/211014/details/170209/Polska-20-groszy-19231934
12.01.2022 00:30:17,16-12-2021, bilet wewnętrznej 4 1/2% pożyczki na 200 rubli,Rosja,II+,100,60,4,66,zakończona,https://eauctions/211216/details/174224/Rosja-bilet-wewnetrznej-4-12-pozyczki-na-200-rubli-1917,https://wcn.pl/eauctions/211216/details/174224/Rosja-bilet-wewnetrznej-4-12-pozyczki-na-200-rubli-1917
12.01.2022 00:30:17,18-11-2021, zestaw: 50 kopiejek oraz 5 rubli 1909 (1917),Rosja,I-,120,20,3,85,zakończona,https://eauctions/211118/details/172323/Rosja-zestaw-50-kopiejek-oraz-5-rubli-1909-1917,https://wcn.pl/eauctions/211118/details/172323/Rosja-zestaw-50-kopiejek-oraz-5-rubli-1909-1917
12.01.2022 00:30:17,04-11-2021, 2 dolary,Fidżi,I,36,50,2,33,zakończona,https://eauctions/211104/details/171385/Fidzi-2-dolary-1983,https://wcn.pl/eauctions/211104/details/171385/Fidzi-2-dolary-1983
12.01.2022 00:30:17,06-01-2022, 1 funt,Egipt,I-,80,80,5,61,zakończona,https://eauctions/220106/details/175676/Egipt-1-funt-1968-AH1387,https://wcn.pl/eauctions/220106/details/175676/Egipt-1-funt-1968-AH1387
12.01.2022 00:30:17,23-12-2021, 1 grosz,Polska,II/II+,280,100,10,121,zakończona,https://eauctions/211223/details/174776/Polska-1-grosz-1930,https://wcn.pl/eauctions/211223/details/174776/Polska-1-grosz-1930
12.01.2022 00:30:17,11-11-2021, 1.000 złotych,Polska,I/I-,105,70,4,105,zakończona,https://eauctions/211111/details/171903/Polska-1000-zlotych-1983,https://wcn.pl/eauctions/211111/details/171903/Polska-1000-zlotych-1983
12.01.2022 00:30:17,21-10-2021, denar (sterling) typu short cross,Niemcy,III/III+,1550,750,6,196,zakończona,https://eauctions/211021/details/170474/Niemcy-denar-sterling-typu-short-cross,https://wcn.pl/eauctions/211021/details/170474/Niemcy-denar-sterling-typu-short-cross
12.01.2022 00:30:17,09-09-2021, antoninian bilonowy,Cesarstwo Rzymskie,III+,195,60,7,129,zakończona,https://eauctions/210909/details/168201/Cesarstwo-Rzymskie-antoninian-bilonowy-295-299,https://wcn.pl/eauctions/210909/details/168201/Cesarstwo-Rzymskie-antoninian-bilonowy-295-299
12.01.2022 00:30:17,25-11-2021, 10 złotych,Polska,II/II-,115,100,5,82,zakończona,https://eauctions/211125/details/172802/Polska-10-zlotych-1933,https://wcn.pl/eauctions/211125/details/172802/Polska-10-zlotych-1933
12.01.2022 00:30:17,30-12-2021, trojak,Polska,II-,940,200,15,754,zakończona,https://eauctions/211230/details/175196/Polska-trojak-1582,https://wcn.pl/eauctions/211230/details/175196/Polska-trojak-1582
12.01.2022 00:30:17,02-12-2021, zestaw: 5.000,Chorwacja,I,16,20,2,31,zakończona,https://eauctions/211202/details/173199/Chorwacja-zestaw-5000-100000-i-500000-dinarow-1993,https://wcn.pl/eauctions/211202/details/173199/Chorwacja-zestaw-5000-100000-i-500000-dinarow-1993
12.01.2022 00:30:17,09-12-2021, 20 groszy,Polska,I,42,40,4,76,zakończona,https://eauctions/211209/details/173796/Polska-20-groszy-1923,https://wcn.pl/eauctions/211209/details/173796/Polska-20-groszy-1923
12.01.2022 00:30:17,14-10-2021, 10 fenigów (Kriegsgeld),Śląsk,I-,100,80,4,93,zakończona,https://eauctions/211014/details/170210/Slask-10-fenigow-Kriegsgeld-1918,https://wcn.pl/eauctions/211014/details/170210/Slask-10-fenigow-Kriegsgeld-1918
12.01.2022 00:30:17,16-12-2021, zestaw: 3 x 20 dolarów i 2 x 50 dolarów,Stany Zjednoczone Ameryki (USA),V/VI,390,400,3,155,zakończona,https://eauctions/211216/details/174225/Stany-Zjednoczone-Ameryki-USA-zestaw-3-x-20-dolarow-i-2-x-50-dolarow-lata-1928-i-1934,https://wcn.pl/eauctions/211216/details/174225/Stany-Zjednoczone-Ameryki-USA-zestaw-3-x-20-dolarow-i-2-x-50-dolarow-lata-1928-i-1934
12.01.2022 00:30:17,18-11-2021, zestaw: 1,Rosja,I/II,80,30,5,82,zakończona,https://eauctions/211118/details/172324/Rosja-zestaw-1-3-5-rubli-1918,https://wcn.pl/eauctions/211118/details/172324/Rosja-zestaw-1-3-5-rubli-1918
12.01.2022 00:30:17,04-11-2021, 1 funt,Gibraltar,I,0,55,0,30,zakończona,https://eauctions/211104/details/171386/Gibraltar-1-funt-4081988,https://wcn.pl/eauctions/211104/details/171386/Gibraltar-1-funt-4081988
12.01.2022 00:30:18,07-10-2021, ort,Polska,III,640,350,17,281,zakończona,https://eauctions/211007/details/169874/Polska-ort-1617,https://wcn.pl/eauctions/211007/details/169874/Polska-ort-1617
12.01.2022 00:30:18,30-09-2021, zestaw: 10 x szeląg,Polska,II/III-,290,60,7,156,zakończona,https://eauctions/210930/details/169467/Polska-zestaw-10-x-szelag,https://wcn.pl/eauctions/210930/details/169467/Polska-zestaw-10-x-szelag
12.01.2022 00:30:18,16-09-2021, 2 złote,Polska,I/I-,55,40,7,59,zakończona,https://eauctions/210916/details/168707/Polska-2-zlote-1996,https://wcn.pl/eauctions/210916/details/168707/Polska-2-zlote-1996
12.01.2022 00:30:18,06-01-2022, 2 korony,Estonia,III+,60,50,10,73,zakończona,https://eauctions/220106/details/175677/Estonia-2-korony-1930,https://wcn.pl/eauctions/220106/details/175677/Estonia-2-korony-1930
12.01.2022 00:30:18,14-10-2021, dwudenar,Księstwo Kurlandii,III,160,100,6,121,zakończona,https://eauctions/211014/details/170211/Ksiestwo-Kurlandii-dwudenar-1579,https://wcn.pl/eauctions/211014/details/170211/Ksiestwo-Kurlandii-dwudenar-1579
12.01.2022 00:30:18,16-12-2021, cekin (zecchino),Włochy,III+,1000,1200,7,253,zakończona,https://eauctions/211216/details/174226/Wlochy-cekin-zecchino-bez-daty,https://wcn.pl/eauctions/211216/details/174226/Wlochy-cekin-zecchino-bez-daty
12.01.2022 00:30:18,18-11-2021, zestaw: 25 i 1.000 rubli,Rosja,III+/III-,18,15,3,49,zakończona,https://eauctions/211118/details/172325/Rosja-zestaw-25-i-1000-rubli-1918,https://wcn.pl/eauctions/211118/details/172325/Rosja-zestaw-25-i-1000-rubli-1918
12.01.2022 00:30:18,04-11-2021, 25 centów,Kanada,III,180,50,5,99,zakończona,https://eauctions/211104/details/171387/Kanada-25-centow-2071923,https://wcn.pl/eauctions/211104/details/171387/Kanada-25-centow-2071923
12.01.2022 00:30:18,07-10-2021, ort,Polska,II,800,400,17,778,zakończona,https://eauctions/211007/details/169875/Polska-ort-1623,https://wcn.pl/eauctions/211007/details/169875/Polska-ort-1623
12.01.2022 00:30:18,30-09-2021, tymf,Polska,II-,740,300,16,748,zakończona,https://eauctions/210930/details/169468/Polska-tymf-1663-AT,https://wcn.pl/eauctions/210930/details/169468/Polska-tymf-1663-AT
12.01.2022 00:30:18,16-09-2021, 2 złote,Polska,I/I-,55,40,7,58,zakończona,https://eauctions/210916/details/168708/Polska-2-zlote-1995,https://wcn.pl/eauctions/210916/details/168708/Polska-2-zlote-1995
12.01.2022 00:30:18,06-01-2022, 5 franków,Francja,III,220,100,7,213,zakończona,https://eauctions/220106/details/175678/Francja-5-frankow-1852-A,https://wcn.pl/eauctions/220106/details/175678/Francja-5-frankow-1852-A
12.01.2022 00:30:18,14-10-2021, półtorak,Inflanty,II/II+,55,50,6,163,zakończona,https://eauctions/211014/details/170212/Inflanty-poltorak-1648,https://wcn.pl/eauctions/211014/details/170212/Inflanty-poltorak-1648
12.01.2022 00:30:18,23-09-2021, półgrosz,Polska,III,85,40,4,91,zakończona,https://eauctions/210923/details/169042/Polska-polgrosz-1518-,https://wcn.pl/eauctions/210923/details/169042/Polska-polgrosz-1518-
12.01.2022 00:30:18,07-10-2021, ort,Polska,III,430,300,10,309,zakończona,https://eauctions/211007/details/169876/Polska-ort-1625,https://wcn.pl/eauctions/211007/details/169876/Polska-ort-1625
12.01.2022 00:30:18,30-09-2021, półtorak,Polska,III,460,200,13,291,zakończona,https://eauctions/210930/details/169469/Polska-poltorak-1659,https://wcn.pl/eauctions/210930/details/169469/Polska-poltorak-1659
12.01.2022 00:30:18,16-09-2021, 2 złote,Polska,I-,580,400,13,138,zakończona,https://eauctions/210916/details/168709/Polska-2-zlote-1996,https://wcn.pl/eauctions/210916/details/168709/Polska-2-zlote-1996
12.01.2022 00:30:18,14-10-2021, zestaw: 5 x półtorak,Ryga- miasto,II-/III,175,60,9,169,zakończona,https://eauctions/211014/details/170213/Ryga--miasto-zestaw-5-x-poltorak,https://wcn.pl/eauctions/211014/details/170213/Ryga--miasto-zestaw-5-x-poltorak
12.01.2022 00:30:18,23-09-2021, półgrosz litewski,Polska,III,70,50,4,71,zakończona,https://eauctions/210923/details/169043/Polska-polgrosz-litewski-1519,https://wcn.pl/eauctions/210923/details/169043/Polska-polgrosz-litewski-1519
12.01.2022 00:30:18,07-10-2021, ternar,Polska,II-,210,150,4,157,zakończona,https://eauctions/211007/details/169877/Polska-ternar-1624,https://wcn.pl/eauctions/211007/details/169877/Polska-ternar-1624
12.01.2022 00:30:18,30-09-2021, zestaw: 2 x półtorak,Polska,III/III-,410,120,14,209,zakończona,https://eauctions/210930/details/169470/Polska-zestaw-2-x-poltorak-1661-1662,https://wcn.pl/eauctions/210930/details/169470/Polska-zestaw-2-x-poltorak-1661-1662
12.01.2022 00:30:18,16-09-2021, 2 złote,Polska,II+,520,300,11,119,zakończona,https://eauctions/210916/details/168710/Polska-2-zlote-1996,https://wcn.pl/eauctions/210916/details/168710/Polska-2-zlote-1996
12.01.2022 00:30:18,23-09-2021, półgrosz litewski,Polska,III+,75,60,7,91,zakończona,https://eauctions/210923/details/169044/Polska-polgrosz-litewski-1520,https://wcn.pl/eauctions/210923/details/169044/Polska-polgrosz-litewski-1520
12.01.2022 00:30:18,07-10-2021, półtorak,Polska,II+,180,120,13,283,zakończona,https://eauctions/211007/details/169878/Polska-poltorak-1620,https://wcn.pl/eauctions/211007/details/169878/Polska-poltorak-1620
12.01.2022 00:30:18,23-12-2021, 1 grosz,Polska,II,145,60,5,58,zakończona,https://eauctions/211223/details/174777/Polska-1-grosz-1932,https://wcn.pl/eauctions/211223/details/174777/Polska-1-grosz-1932
12.01.2022 00:30:18,09-12-2021, 5 groszy,Polska,I,470,100,11,281,zakończona,https://eauctions/211209/details/173797/Polska-5-groszy-1923,https://wcn.pl/eauctions/211209/details/173797/Polska-5-groszy-1923
12.01.2022 00:30:18,02-12-2021, zestaw 2 banknotów czechosłowackich,Protektorat Czech i Moraw (1939–1945),I/II-,95,70,6,64,zakończona,https://eauctions/211202/details/173200/Protektorat-Czech-i-Moraw-19391945-zestaw-2-banknotow-czechoslowackich,https://wcn.pl/eauctions/211202/details/173200/Protektorat-Czech-i-Moraw-19391945-zestaw-2-banknotow-czechoslowackich
12.01.2022 00:30:18,30-12-2021, szóstak,Polska,III,60,50,5,121,zakończona,https://eauctions/211230/details/175197/Polska-szostak-1623,https://wcn.pl/eauctions/211230/details/175197/Polska-szostak-1623
12.01.2022 00:30:18,25-11-2021, 10 złotych,Polska,III/III+,105,70,6,75,zakończona,https://eauctions/211125/details/172803/Polska-10-zlotych-1933,https://wcn.pl/eauctions/211125/details/172803/Polska-10-zlotych-1933
12.01.2022 00:30:18,30-09-2021, dwugrosz,Polska,III,760,750,9,429,zakończona,https://eauctions/210930/details/169471/Polska-dwugrosz-1651-GR,https://wcn.pl/eauctions/210930/details/169471/Polska-dwugrosz-1651-GR
12.01.2022 00:30:18,09-09-2021, follis,Cesarstwo Rzymskie,II-,70,60,6,131,zakończona,https://eauctions/210909/details/168202/Cesarstwo-Rzymskie-follis-317,https://wcn.pl/eauctions/210909/details/168202/Cesarstwo-Rzymskie-follis-317
12.01.2022 00:30:18,21-10-2021, denar (sterling) typu short cross,Niemcy,III,640,150,7,246,zakończona,https://eauctions/211021/details/170475/Niemcy-denar-sterling-typu-short-cross,https://wcn.pl/eauctions/211021/details/170475/Niemcy-denar-sterling-typu-short-cross
12.01.2022 00:30:18,11-11-2021, zestaw: 3 x 100 złotych,Polska,I/I-,1750,600,18,294,zakończona,https://eauctions/211111/details/171904/Polska-zestaw-3-x-100-zlotych-1966,https://wcn.pl/eauctions/211111/details/171904/Polska-zestaw-3-x-100-zlotych-1966
12.01.2022 00:30:18,16-09-2021, zestaw: 4 x półtorak,Inflanty,III+/IV,195,60,5,230,zakończona,https://eauctions/210916/details/168711/Inflanty-zestaw-4-x-poltorak,https://wcn.pl/eauctions/210916/details/168711/Inflanty-zestaw-4-x-poltorak
12.01.2022 00:30:18,23-09-2021, półgrosz litewski,Polska,III,34,50,2,63,zakończona,https://eauctions/210923/details/169045/Polska-polgrosz-litewski-1521,https://wcn.pl/eauctions/210923/details/169045/Polska-polgrosz-litewski-1521
12.01.2022 00:30:18,07-10-2021, ort,Polska,III,420,150,9,413,zakończona,https://eauctions/211007/details/169879/Polska-ort-1668-TLB,https://wcn.pl/eauctions/211007/details/169879/Polska-ort-1668-TLB
12.01.2022 00:30:18,23-12-2021, 1 grosz,Polska,I,110,60,5,109,zakończona,https://eauctions/211223/details/174778/Polska-1-grosz-1936,https://wcn.pl/eauctions/211223/details/174778/Polska-1-grosz-1936
12.01.2022 00:30:18,09-12-2021, 5 groszy,Polska,III,14,20,2,28,zakończona,https://eauctions/211209/details/173798/Polska-5-groszy-1928,https://wcn.pl/eauctions/211209/details/173798/Polska-5-groszy-1928
12.01.2022 00:30:18,02-12-2021, zestaw 2 banknotów czechosłowackich,Czechosłowacja,I/II-,80,25,8,81,zakończona,https://eauctions/211202/details/173201/Czechoslowacja-zestaw-2-banknotow-czechoslowackich,https://wcn.pl/eauctions/211202/details/173201/Czechoslowacja-zestaw-2-banknotow-czechoslowackich
12.01.2022 00:30:18,30-12-2021, szóstak,Polska,III,60,50,7,110,zakończona,https://eauctions/211230/details/175198/Polska-szostak-1625,https://wcn.pl/eauctions/211230/details/175198/Polska-szostak-1625
12.01.2022 00:30:18,25-11-2021, 10 złotych,Polska,III/III+,430,250,9,110,zakończona,https://eauctions/211125/details/172804/Polska-10-zlotych-1933,https://wcn.pl/eauctions/211125/details/172804/Polska-10-zlotych-1933
12.01.2022 00:30:18,30-09-2021, dwugrosz (1/12 talara),Polska,III/III-,320,200,5,182,zakończona,https://eauctions/210930/details/169472/Polska-dwugrosz-112-talara-1706-ILH,https://wcn.pl/eauctions/210930/details/169472/Polska-dwugrosz-112-talara-1706-ILH
12.01.2022 00:30:19,09-09-2021, brąz,Cesarstwo Rzymskie,III+,60,100,1,52,zakończona,https://eauctions/210909/details/168203/Cesarstwo-Rzymskie-braz-321-324,https://wcn.pl/eauctions/210909/details/168203/Cesarstwo-Rzymskie-braz-321-324
12.01.2022 00:30:19,21-10-2021, kwartnik,Śląsk,III,1450,1500,6,309,zakończona,https://eauctions/211021/details/170476/Slask-kwartnik-ok-13011312,https://wcn.pl/eauctions/211021/details/170476/Slask-kwartnik-ok-13011312
12.01.2022 00:30:19,11-11-2021, 100 złotych,Polska,I,300,200,15,149,zakończona,https://eauctions/211111/details/171905/Polska-100-zlotych-1966,https://wcn.pl/eauctions/211111/details/171905/Polska-100-zlotych-1966
12.01.2022 00:30:19,16-09-2021, zestaw: 4 x półtorak,Pomorze,III/IV,270,150,6,210,zakończona,https://eauctions/210916/details/168712/Pomorze-zestaw-4-x-poltorak,https://wcn.pl/eauctions/210916/details/168712/Pomorze-zestaw-4-x-poltorak
12.01.2022 00:30:19,23-09-2021, półgrosz litewski,Polska,III/III-,28,40,2,61,zakończona,https://eauctions/210923/details/169046/Polska-polgrosz-litewski-1522,https://wcn.pl/eauctions/210923/details/169046/Polska-polgrosz-litewski-1522
12.01.2022 00:30:19,07-10-2021, szóstak,Polska,II,450,150,17,858,zakończona,https://eauctions/211007/details/169880/Polska-szostak-1683,https://wcn.pl/eauctions/211007/details/169880/Polska-szostak-1683
12.01.2022 00:30:19,23-12-2021, 1 grosz,Polska,I,48,80,1,60,zakończona,https://eauctions/211223/details/174779/Polska-1-grosz-1937,https://wcn.pl/eauctions/211223/details/174779/Polska-1-grosz-1937
12.01.2022 00:30:19,09-12-2021, 5 groszy,Polska,III,350,300,7,140,zakończona,https://eauctions/211209/details/173799/Polska-5-groszy-1934,https://wcn.pl/eauctions/211209/details/173799/Polska-5-groszy-1934
12.01.2022 00:30:19,06-01-2022, 5 franków,Francja,III/III+,135,100,6,126,zakończona,https://eauctions/220106/details/175679/Francja-5-frankow-1870-A,https://wcn.pl/eauctions/220106/details/175679/Francja-5-frankow-1870-A
12.01.2022 00:30:19,04-11-2021, bilet wewnętrznej 4 1/2% pożyczki na 200 rubli,Rosja,I-,145,90,3,92,zakończona,https://eauctions/211104/details/171388/Rosja-bilet-wewnetrznej-4-12-pozyczki-na-200-rubli-1917,https://wcn.pl/eauctions/211104/details/171388/Rosja-bilet-wewnetrznej-4-12-pozyczki-na-200-rubli-1917
12.01.2022 00:30:19,18-11-2021, zestaw: 5 i 25 rubli,Rosja,II/II-,18,15,3,45,zakończona,https://eauctions/211118/details/172326/Rosja-zestaw-5-i-25-rubli-1918,https://wcn.pl/eauctions/211118/details/172326/Rosja-zestaw-5-i-25-rubli-1918
12.01.2022 00:30:19,16-12-2021, cekin (zecchino),Włochy,III,780,1000,8,272,zakończona,https://eauctions/211216/details/174227/Wlochy-cekin-zecchino-bez-daty,https://wcn.pl/eauctions/211216/details/174227/Wlochy-cekin-zecchino-bez-daty
12.01.2022 00:30:19,02-12-2021, zestaw 3 banknotów czechosłowackich,Czechosłowacja,I/I-,110,40,11,99,zakończona,https://eauctions/211202/details/173202/Czechoslowacja-zestaw-3-banknotow-czechoslowackich-1953,https://wcn.pl/eauctions/211202/details/173202/Czechoslowacja-zestaw-3-banknotow-czechoslowackich-1953
12.01.2022 00:30:19,30-12-2021, szóstak,Polska,III+,135,70,9,148,zakończona,https://eauctions/211230/details/175199/Polska-szostak-1626,https://wcn.pl/eauctions/211230/details/175199/Polska-szostak-1626
12.01.2022 00:30:19,25-11-2021, 10 złotych,Polska,III/III+,430,250,10,120,zakończona,https://eauctions/211125/details/172805/Polska-10-zlotych-1933,https://wcn.pl/eauctions/211125/details/172805/Polska-10-zlotych-1933
12.01.2022 00:30:19,30-09-2021, ort,Polska,II-,1200,350,14,629,zakończona,https://eauctions/210930/details/169473/Polska-ort-1754-EC,https://wcn.pl/eauctions/210930/details/169473/Polska-ort-1754-EC
12.01.2022 00:30:19,09-09-2021, follis,Cesarstwo Rzymskie,III,65,60,6,156,zakończona,https://eauctions/210909/details/168204/Cesarstwo-Rzymskie-follis-331-334,https://wcn.pl/eauctions/210909/details/168204/Cesarstwo-Rzymskie-follis-331-334
12.01.2022 00:30:19,21-10-2021, brakteat,Zakon Krzyżacki,II-,105,100,4,122,zakończona,https://eauctions/211021/details/170477/Zakon-Krzyzacki-brakteat-ok-13071318,https://wcn.pl/eauctions/211021/details/170477/Zakon-Krzyzacki-brakteat-ok-13071318
12.01.2022 00:30:19,11-11-2021, 100 złotych,Polska,I,310,200,12,176,zakończona,https://eauctions/211111/details/171906/Polska-100-zlotych-1966,https://wcn.pl/eauctions/211111/details/171906/Polska-100-zlotych-1966
12.01.2022 00:30:19,16-09-2021, zestaw: 2 x grosz,Prusy Książęce (1525–1657),III/IV,155,100,8,125,zakończona,https://eauctions/210916/details/168713/Prusy-Ksiazece-15251657-zestaw-2-x-grosz-1533-i-1535,https://wcn.pl/eauctions/210916/details/168713/Prusy-Ksiazece-15251657-zestaw-2-x-grosz-1533-i-1535
12.01.2022 00:30:19,23-09-2021, szeląg,Polska,III/IV,65,50,6,117,zakończona,https://eauctions/210923/details/169047/Polska-szelag-1530,https://wcn.pl/eauctions/210923/details/169047/Polska-szelag-1530
12.01.2022 00:30:19,07-10-2021, ort,Polska,I-,640,500,14,289,zakończona,https://eauctions/211007/details/169881/Polska-ort-1754-EC,https://wcn.pl/eauctions/211007/details/169881/Polska-ort-1754-EC
12.01.2022 00:30:19,23-12-2021, 1 grosz,Polska,I-,20,30,2,35,zakończona,https://eauctions/211223/details/174780/Polska-1-grosz-1937,https://wcn.pl/eauctions/211223/details/174780/Polska-1-grosz-1937
12.01.2022 00:30:19,09-12-2021, 5 groszy,Polska,I,3700,100,11,1343,zakończona,https://eauctions/211209/details/173800/Polska-5-groszy-1936,https://wcn.pl/eauctions/211209/details/173800/Polska-5-groszy-1936
12.01.2022 00:30:19,06-01-2022, 2 franki,Francja,I-,55,40,3,47,zakończona,https://eauctions/220106/details/175680/Francja-2-franki-1914,https://wcn.pl/eauctions/220106/details/175680/Francja-2-franki-1914
12.01.2022 00:30:19,04-11-2021, bilet wewnętrznej 4 1/2% pożyczki na 200 rubli,Rosja,II-,135,70,3,80,zakończona,https://eauctions/211104/details/171389/Rosja-bilet-wewnetrznej-4-12-pozyczki-na-200-rubli-1917,https://wcn.pl/eauctions/211104/details/171389/Rosja-bilet-wewnetrznej-4-12-pozyczki-na-200-rubli-1917
12.01.2022 00:30:19,18-11-2021, 250 rubli,Rosja,I-/II+,95,30,10,141,zakończona,https://eauctions/211118/details/172327/Rosja-250-rubli-1918,https://wcn.pl/eauctions/211118/details/172327/Rosja-250-rubli-1918
12.01.2022 00:30:19,16-12-2021, 10 złotych,Polska,I/I-,3300,2500,14,269,zakończona,https://eauctions/211216/details/174228/Polska-10-zlotych-1925,https://wcn.pl/eauctions/211216/details/174228/Polska-10-zlotych-1925
12.01.2022 00:30:19,02-12-2021, 50 koron,Czechosłowacja,I,160,50,12,120,zakończona,https://eauctions/211202/details/173203/Czechoslowacja-50-koron-bez-daty-1945,https://wcn.pl/eauctions/211202/details/173203/Czechoslowacja-50-koron-bez-daty-1945
12.01.2022 00:30:19,30-12-2021, trojak,Polska,III-,120,80,5,153,zakończona,https://eauctions/211230/details/175200/Polska-trojak-1592,https://wcn.pl/eauctions/211230/details/175200/Polska-trojak-1592
12.01.2022 00:30:19,25-11-2021, 10 złotych,Polska,III,580,300,12,157,zakończona,https://eauctions/211125/details/172806/Polska-10-zlotych-1933,https://wcn.pl/eauctions/211125/details/172806/Polska-10-zlotych-1933
12.01.2022 00:30:19,30-09-2021, szóstak,Polska,III,350,150,10,176,zakończona,https://eauctions/210930/details/169474/Polska-szostak-1756-EC,https://wcn.pl/eauctions/210930/details/169474/Polska-szostak-1756-EC
12.01.2022 00:30:19,09-09-2021, follis,Cesarstwo Rzymskie,II-,70,60,6,118,zakończona,https://eauctions/210909/details/168205/Cesarstwo-Rzymskie-follis-327329,https://wcn.pl/eauctions/210909/details/168205/Cesarstwo-Rzymskie-follis-327329
12.01.2022 00:30:19,21-10-2021, brakteat,Zakon Krzyżacki,III+,65,100,2,50,zakończona,https://eauctions/211021/details/170478/Zakon-Krzyzacki-brakteat-ok-13171328,https://wcn.pl/eauctions/211021/details/170478/Zakon-Krzyzacki-brakteat-ok-13171328
12.01.2022 00:30:19,11-11-2021, 100 złotych,Polska,I,310,200,11,134,zakończona,https://eauctions/211111/details/171907/Polska-100-zlotych-1966,https://wcn.pl/eauctions/211111/details/171907/Polska-100-zlotych-1966
12.01.2022 00:30:19,16-09-2021, zestaw: 3 x grosz,Prusy Książęce (1525–1657),III/III-,270,150,7,108,zakończona,https://eauctions/210916/details/168714/Prusy-Ksiazece-15251657-zestaw-3-x-grosz-1538-1539-1540,https://wcn.pl/eauctions/210916/details/168714/Prusy-Ksiazece-15251657-zestaw-3-x-grosz-1538-1539-1540
12.01.2022 00:30:19,23-09-2021, półgrosz,Polska,II-,95,80,7,351,zakończona,https://eauctions/210923/details/169048/Polska-polgrosz-1547,https://wcn.pl/eauctions/210923/details/169048/Polska-polgrosz-1547
12.01.2022 00:30:19,07-10-2021, ort,Polska,II,240,150,6,166,zakończona,https://eauctions/211007/details/169882/Polska-ort-1755,https://wcn.pl/eauctions/211007/details/169882/Polska-ort-1755
